x,y,type,query_id,title,cosine_distance,color
-5.166616,0.9105566,neighbor,206592484,Recurrent Models of Visual Attention,0.0862663984298706,#98df8a
-8.328511,-4.683735,neighbor,206592484,On scalable spiking convnet hardware for cortex-like visual sensory processing systems,0.08634525537490845,#98df8a
9.02368,-1.5229689,neighbor,206592484,Big Neural Networks Waste Capacity,0.08639401197433472,#98df8a
6.363417,6.522062,neighbor,206592484,Two SVDs produce more focal deep learning representations,0.08642178773880005,#98df8a
7.086647,10.873937,neighbor,206592484,Mapping LSSVM on digital hardware,0.08668643236160278,#98df8a
7.5658107,-6.2273884,neighbor,206592484,Deep Multiple Kernel Learning,0.08669763803482056,#98df8a
-12.720821,7.812074,neighbor,206592484,"Codemaps - Segment, Classify and Search Objects Locally",0.08680576086044312,#98df8a
0.97351855,5.6789417,neighbor,206592484,Sparsity-Regularized HMAX for Visual Recognition,0.08681857585906982,#98df8a
-3.6381576,-1.4488466,neighbor,206592484,Invariant Scattering Convolution Networks,0.08689022064208984,#98df8a
13.481108,3.4192197,neighbor,206592484,From Maxout to Channel-Out: Encoding Information on Sparse Pathways,0.08716475963592529,#98df8a
-12.396887,5.2369785,neighbor,206592484,Is the Game worth the Candle? - Evaluation of OpenCL for Object Detection Algorithm Optimization,0.08720618486404419,#98df8a
-11.471723,12.343879,neighbor,206592484,Local Decorrelation For Improved Detection,0.08729755878448486,#98df8a
-10.094196,9.591013,neighbor,206592484,"How good are detection proposals, really?",0.08735263347625732,#98df8a
-7.3175087,-1.3953252,neighbor,206592484,Efficient Visual Coding: From Retina To V2,0.08736169338226318,#98df8a
10.3566065,-0.009680576,neighbor,206592484,On the Number of Linear Regions of Deep Neural Networks,0.08765798807144165,#98df8a
11.192771,-1.1843786,neighbor,206592484,Intriguing properties of neural networks,0.0878986120223999,#98df8a
7.0324345,-6.371563,neighbor,206592484,Parallel multiclass stochastic gradient descent algorithms for classifying million images with very-high-dimensional signatures into thousands classes,0.08796906471252441,#98df8a
-8.102075,-2.4080386,neighbor,206592484,"Distributed, layered and reliable computing nets to represent neuronal receptive fields.",0.0879930853843689,#98df8a
9.388519,-4.20354,neighbor,206592484,The Margitron: A Generalised Perceptron with Margin,0.08802163600921631,#98df8a
-2.6487422,-6.21478,neighbor,206592484,Can Neural Networks Recognize Parts,0.08849114179611206,#98df8a
-8.667274,0.83366567,neighbor,206592484,A neural computational model for bottom-up attention with invariant and overcomplete representation,0.08856028318405151,#98df8a
-11.663526,9.524515,neighbor,206592484,Layered object detection for multi-class segmentation,0.08885180950164795,#98df8a
3.7916393,1.3771074,query,206592766,FaceNet: A unified embedding for face recognition and clustering,0.0,#d62728
4.2705684,2.423306,neighbor,206592766,Learning Face Representation from Scratch,0.03950995206832886,#d62728
4.4867363,2.8246124,neighbor,206592766,Learning Deep Face Representation,0.040788888931274414,#d62728
3.0835643,3.0065892,neighbor,206592766,Face recognition with learning-based descriptor,0.04085862636566162,#d62728
5.190423,0.6734372,neighbor,206592766,Deep Learning Face Representation by Joint Identification-Verification,0.04293113946914673,#d62728
3.5179534,-0.6713474,neighbor,206592766,DeepFace: Closing the Gap to Human-Level Performance in Face Verification,0.045448362827301025,#d62728
0.62512875,-2.11965,neighbor,206592766,Leveraging Billions of Faces to Overcome Performance Barriers in Unconstrained Face Recognition,0.050360798835754395,#d62728
6.0457315,0.22443354,neighbor,206592766,"Deeply learned face representations are sparse, selective, and robust",0.05186206102371216,#d62728
8.657027,0.8647861,neighbor,206592766,Web-scale training for face identification,0.05428367853164673,#d62728
7.6319885,-1.691594,neighbor,206592766,Deep Learning Face Attributes in the Wild,0.05688142776489258,#d62728
1.6690447,3.92405,neighbor,206592766,Face Identification Using Large Feature Sets,0.058263182640075684,#d62728
7.529889,1.422229,neighbor,206592766,Naive-Deep Face Recognition: Touching the Limit of LFW Benchmark or Not?,0.06052374839782715,#d62728
5.543594,-1.5655944,neighbor,206592766,Building high-level features using large scale unsupervised learning,0.06286442279815674,#d62728
1.1722388,7.8123198,neighbor,206592766,"On robust face recognition via sparse coding: the good, the bad and the ugly",0.06353980302810669,#d62728
2.486171,-5.9052114,neighbor,206592766,Multi-view Face Detection Using Deep Convolutional Neural Networks,0.06379044055938721,#d62728
-2.14059,0.30348676,neighbor,206592766,"A Survey on Heterogeneous Face Recognition: Sketch, Infra-red, 3D and Low-resolution",0.06414401531219482,#d62728
6.3337865,1.3073233,neighbor,206592766,DeepID3: Face Recognition with Very Deep Neural Networks,0.06454813480377197,#d62728
1.7932854,-1.677921,neighbor,206592766,A benchmark study of large-scale unconstrained face recognition,0.06468409299850464,#d62728
2.8791552,6.570731,neighbor,206592766,Generic Image Classification Approaches Excel on Face Recognition,0.06502395868301392,#d62728
7.0313754,3.7400012,neighbor,206592766,PCANet: A Simple Deep Learning Baseline for Image Classification?,0.06517291069030762,#d62728
-0.79334784,5.44499,neighbor,206592766,Fusing Robust Face Region Descriptors via Multiple Metric Learning for Face Recognition in the Wild,0.06570899486541748,#d62728
-3.7820585,4.420889,neighbor,206592766,Combined Learning of Salient Local Descriptors and Distance Metrics for Image Set Face Verification,0.06573355197906494,#d62728
5.6743264,-3.838316,neighbor,206592766,FAME: Face Association through Model Evolution,0.06603240966796875,#d62728
4.3123116,-0.12180767,neighbor,206592766,Surpassing Human-Level Face Verification Performance on LFW with GaussianFace,0.06803929805755615,#d62728
-1.3844159,-3.7711906,neighbor,206592766,Face recognition in unconstrained videos with matched background similarity,0.0682782530784607,#d62728
-0.23374878,-1.8827715,neighbor,206592766,The challenge of face recognition from digital point-and-shoot cameras,0.06884521245956421,#d62728
10.54626,-6.419501,neighbor,206592766,Retrieval-based face annotation by weak label regularized local coordinate coding.,0.07000815868377686,#d62728
9.807127,-7.7115235,neighbor,206592766,FANS: face annotation by searching large-scale web facial images,0.0703742504119873,#d62728
3.2699466,3.9841316,neighbor,206592766,Enhancing Human Face Detection by Resampling Examples Through Manifolds,0.07049143314361572,#d62728
7.254499,6.823171,neighbor,206592766,Learning Boltzmann Distance Metric for Face Recognition,0.07049202919006348,#d62728
-9.016711,-3.1781864,neighbor,206592766,3D Face Recognition Based on Multiple Keypoint Descriptors and Sparse Representation,0.0706755518913269,#d62728
-5.5515194,-6.637649,neighbor,206592766,300 Faces in-the-Wild Challenge: The First Facial Landmark Localization Challenge,0.07069367170333862,#d62728
10.839405,-6.7564416,neighbor,206592766,Retrieval-Based Face Annotation by Weak Label Regularized Local Coordinate Coding,0.0707477331161499,#d62728
-3.5646918,3.1949732,neighbor,206592766,"Pose, illumination and expression invariant pairwise face-similarity measure via Doppelgänger list comparison",0.07113832235336304,#d62728
-6.116974,3.8018515,neighbor,206592766,A framework for improving the performance of verification algorithms with a low false positive rate requirement and limited training data,0.072060227394104,#d62728
3.1536005,-5.736589,neighbor,206592766,Aggregate channel features for multi-view face detection,0.07266026735305786,#d62728
7.5647345,-0.8446814,neighbor,206592766,Deep Attribute Networks,0.07303333282470703,#d62728
10.583879,-7.7981772,neighbor,206592766,Learning to name faces: a multimodal learning scheme for search-based face annotation,0.0730520486831665,#d62728
5.6085634,3.77161,neighbor,206592766,Face recognition using Deep PCA,0.07354241609573364,#d62728
0.2975928,-2.7803516,neighbor,206592766,Unconstrained face recognition: Establishing baseline human performance via crowdsourcing,0.07432126998901367,#d62728
-7.15089,-5.614866,neighbor,206592766,Benchmarking 3D Pose Estimation for Face Recognition,0.07435590028762817,#d62728
-2.699128,-7.9589005,neighbor,206592766,Robust Face Recognition by Constrained Part-based Alignment,0.07443702220916748,#d62728
1.4915532,9.216235,neighbor,206592766,Robust Face Recognition via Adaptive Sparse Representation,0.07452166080474854,#d62728
0.22281602,-0.8989602,neighbor,206592766,Beyond frontal faces: Improving Person Recognition using multiple cues,0.0746380090713501,#d62728
1.0194566,10.051822,neighbor,206592766,"Collaborative Representation for Classification, Sparse or Non-sparse?",0.07488101720809937,#d62728
0.43381876,8.799488,neighbor,206592766,Discriminative Local Sparse Representations for Robust Face Recognition,0.07490777969360352,#d62728
4.319809,4.762534,neighbor,206592766,Large-scale Supervised Hierarchical Feature Learning for Face Recognition,0.07491248846054077,#d62728
4.6951118,-8.118919,neighbor,206592766,Simultaneous Clustering and Tracklet Linking for Multi-face Tracking in Videos,0.07502424716949463,#d62728
9.644601,2.4989424,neighbor,206592766,How far can you get with a modern face recognition test set using only simple features?,0.0751078724861145,#d62728
8.125427,-9.159282,neighbor,206592766,Autotagging Facebook: Social network context improves photo annotation,0.07630753517150879,#d62728
1.5475471,-3.594136,neighbor,206592766,On Hair Recognition in the Wild by Machine,0.07645708322525024,#d62728
-7.8567147,-4.032694,neighbor,206592766,Dense 3D Face Correspondence,0.07657593488693237,#d62728
-3.116309,-9.746112,neighbor,206592766,Learning Deep Representation for Face Alignment with Auxiliary Attributes,0.07679051160812378,#d62728
-5.6986485,-6.9972305,neighbor,206592766,A comparative study of face landmarking techniques,0.07682681083679199,#d62728
0.71739167,7.445656,neighbor,206592766,Visible and Infrared Face Identification via Sparse Representation,0.07685256004333496,#d62728
-2.9537416,2.1251457,neighbor,206592766,LBP-based periocular recognition on challenging face datasets,0.07691127061843872,#d62728
2.4719841,5.5970263,neighbor,206592766,Face Identification with Second-Order Pooling,0.07700479030609131,#d62728
5.0045466,5.65698,neighbor,206592766,Incremental Nonnegative Matrix Factorization for Face Recognition,0.07752102613449097,#d62728
-3.6495578,-10.042244,neighbor,206592766,Transferring Landmark Annotations for Cross-Dataset Face Alignment,0.07803773880004883,#d62728
2.2020857,9.54473,neighbor,206592766,Locality Constrained Joint Dynamic Sparse Representation for Local Matching Based Face Recognition,0.07810753583908081,#d62728
9.070595,-7.206519,neighbor,206592766,A unified learning framework for auto face annotation by mining web facial images,0.07819056510925293,#d62728
-8.0226965,-3.1768515,neighbor,206592766,3-D Shape Matching for Face Analysis and Recognition,0.07830995321273804,#d62728
9.786319,-6.8067875,neighbor,206592766,Mining Weakly Labeled Web Facial Images for Search-Based Face Annotation,0.07837045192718506,#d62728
-1.3666524,6.317335,neighbor,206592766,"Large Scale Strongly Supervised Ensemble Metric Learning, with Applications to Face Verification and Retrieval",0.07856899499893188,#d62728
-8.065468,-4.9501705,neighbor,206592766,Canonical Face Depth Map: A Robust 3D Representation for Face Verification,0.07867085933685303,#d62728
-1.7200837,9.712868,neighbor,206592766,Coupling Alignments with Recognition for Still-to-Video Face Recognition,0.07917451858520508,#d62728
-7.230274,-8.025641,neighbor,206592766,Face frontalization for Alignment and Recognition,0.07942163944244385,#d62728
-4.461342,5.859874,neighbor,206592766,A compact discriminative representation for efficient image-set classification with application to biometric recognition,0.07948368787765503,#d62728
2.8654063,-12.907144,neighbor,206592766,Towards computational models of kinship verification,0.07958078384399414,#d62728
-3.2826347,-0.27126738,neighbor,206592766,3D face recognition: A robust multi-matcher approach to data degradations,0.07959198951721191,#d62728
-5.3967447,-3.7012947,neighbor,206592766,Which parts of the face give out your identity?,0.08005249500274658,#d62728
3.4976094,-2.8184674,neighbor,206592766,Maximizing all margins: Pushing face recognition with Kernel Plurality,0.08020061254501343,#d62728
10.229378,5.8818407,neighbor,206592766,Fisher and VLAD with FLAIR,0.08032745122909546,#d62728
4.62535,9.609817,neighbor,206592766,On optimizing subspaces for face recognition,0.08062893152236938,#d62728
-3.6900694,-2.1593003,neighbor,206592766,3D-aided face recognition from videos,0.08065837621688843,#d62728
-4.347516,-3.3261745,neighbor,206592766,Novel Architecture for 3D model in virtual communities from detected face,0.08090806007385254,#d62728
-1.0814999,3.4984264,neighbor,206592766,A Maximum Correlation Feature Descriptor for Heterogeneous Face Recognition,0.0810614824295044,#d62728
1.5792924,-6.119955,neighbor,206592766,A Fast and Accurate Unconstrained Face Detector,0.08114069700241089,#d62728
0.16328906,-7.3841896,neighbor,206592766,Occlusion Coherence: Localizing Occluded Faces with a Hierarchical Deformable Part Model,0.08152353763580322,#d62728
1.1293379,1.2107505,neighbor,206592766,End-to-End Photo-Sketch Generation via Fully Convolutional Representation Learning,0.08181935548782349,#d62728
-1.9010601,2.1353378,neighbor,206592766,Multi-Directional Multi-Level Dual-Cross Patterns for Robust Face Recognition,0.0819317102432251,#d62728
0.077191725,-8.236504,neighbor,206592766,Active Testing for Face Detection and Localization,0.08201348781585693,#d62728
-4.3872094,7.753756,neighbor,206592766,Large margin image set representation and classification,0.0821344256401062,#d62728
3.2104404,-13.3195095,neighbor,206592766,Learning a Genetic Measure for Kinship Verification Using Facial Images,0.08222448825836182,#d62728
-5.7810745,-5.7735796,neighbor,206592766,Pose and Expression Independent Facial Landmark Localization Using Dense-SURF and the Hausdorff Distance,0.08235836029052734,#d62728
-9.884034,-2.611435,neighbor,206592766,3D face recognition for partial data using Semi-Coupled Dictionary Learning,0.08245855569839478,#d62728
-4.0282288,-7.743504,neighbor,206592766,Automatic facial landmark labeling with minimal supervision,0.08246582746505737,#d62728
6.0529585,7.910393,neighbor,206592766,Shared representation learning for heterogenous face recognition,0.08274674415588379,#d62728
9.879644,0.17075634,neighbor,206592766,Scaling up biologically-inspired computer vision: A case study in unconstrained face recognition on facebook,0.08282822370529175,#d62728
2.6073914,-12.724617,neighbor,206592766,Kinship verification in the wild: The first kinship verification competition,0.0828738808631897,#d62728
-5.4733267,0.6772388,neighbor,206592766,Face Verification Across Age Progression Using Discriminative Methods,0.08292245864868164,#d62728
-4.2357793,7.5983796,neighbor,206592766,Image Set-Based Collaborative Representation for Face Recognition,0.0831366777420044,#d62728
-7.992724,-1.6344609,neighbor,206592766,Intraclass Retrieval of Nonrigid 3D Objects: Application to Face Recognition,0.08328497409820557,#d62728
-1.9842999,-4.020699,neighbor,206592766,Face Video Database,0.08331680297851562,#d62728
10.072686,5.90958,neighbor,206592766,Image Classification with the Fisher Vector: Theory and Practice,0.08334845304489136,#d62728
6.969916,-7.492831,neighbor,206592766,Semi-supervised Learning with Constraints for Person Identification in Multimedia Data,0.0837249755859375,#d62728
3.093013,10.76427,neighbor,206592766,Face Recognition via Globality-Locality Preserving Projections,0.08379387855529785,#d62728
3.9657414,8.59094,neighbor,206592766,Face Recognition using Optimal Representation Ensemble,0.08389991521835327,#d62728
0.75303155,1.517363,neighbor,206592766,Multi-View Representation Based Face Sketch Synthesis,0.08398479223251343,#d62728
-1.6796414,-5.0124626,neighbor,206592766,Video face matching using subset selection and clustering of probabilistic Multi-Region Histograms,0.0841018557548523,#d62728
-2.0803041,-2.0839858,neighbor,206592766,Effective face frontalization in unconstrained images,0.0841485857963562,#d62728
-5.2102995,-0.32231534,query,206593880,Rethinking the Inception Architecture for Computer Vision,0.0,#d62728
-5.723611,0.66295695,neighbor,206593880,Very Deep Convolutional Networks for Large-Scale Image Recognition,0.037330448627471924,#d62728
-4.129077,0.34132743,neighbor,206593880,Some Improvements on Deep Convolutional Neural Network Based Image Classification,0.043595194816589355,#d62728
-4.5799565,0.9582374,neighbor,206593880,Enhanced image classification with a fast-learning shallow convolutional neural network,0.04765486717224121,#d62728
-6.996559,-0.11983077,neighbor,206593880,Going deeper with convolutions,0.05010157823562622,#d62728
-2.3876638,0.8916832,neighbor,206593880,Analyzing the Performance of Multilayer Neural Networks for Object Recognition,0.05094939470291138,#d62728
-7.797565,0.61487967,neighbor,206593880,Accelerating Very Deep Convolutional Networks for Classification and Detection,0.05299800634384155,#d62728
3.0593555,-8.337251,neighbor,206593880,Fast R-CNN,0.0546988844871521,#d62728
-9.081051,1.8134849,neighbor,206593880,Convolutional neural networks at constrained time cost,0.05639636516571045,#d62728
-9.8294735,3.4182224,neighbor,206593880,Caffe con Troll: Shallow Ideas to Speed Up Deep Learning,0.05705225467681885,#d62728
3.334836,-7.27525,neighbor,206593880,"OverFeat: Integrated Recognition, Localization and Detection using Convolutional Networks",0.057260751724243164,#d62728
8.389497,-0.9325735,neighbor,206593880,Multi-scale Recognition with DAG-CNNs,0.058805227279663086,#d62728
-7.005396,4.900882,neighbor,206593880,Large-Scale Deep Learning on the YFCC100M Dataset,0.05993545055389404,#d62728
11.44904,-5.897625,neighbor,206593880,Fully convolutional networks for semantic segmentation,0.06166499853134155,#d62728
4.0397077,-10.434826,neighbor,206593880,What Is Holding Back Convnets for Detection?,0.061847686767578125,#d62728
-2.4719098,3.9264457,neighbor,206593880,Spatial Pyramid Pooling in Deep Convolutional Networks for Visual Recognition,0.062095582485198975,#d62728
-9.546417,3.8586273,neighbor,206593880,Caffe: Convolutional Architecture for Fast Feature Embedding,0.062368810176849365,#d62728
-12.171337,1.4682779,neighbor,206593880,Speeding up Convolutional Neural Networks with Low Rank Expansions,0.06335407495498657,#d62728
-12.092151,2.9537158,neighbor,206593880,Fast Training of Convolutional Networks through FFTs,0.06343817710876465,#d62728
1.1859311,-0.28573358,neighbor,206593880,Deep convolutional neural networks as generic feature extractors,0.06414461135864258,#d62728
-11.488122,1.0892584,neighbor,206593880,Training CNNs with Low-Rank Filters for Efficient Image Classification,0.06494903564453125,#d62728
-7.363567,-1.0614223,neighbor,206593880,Striving for Simplicity: The All Convolutional Net,0.0651598572731018,#d62728
-2.9151602,1.6528784,neighbor,206593880,Feature Representation in Convolutional Neural Networks,0.06554603576660156,#d62728
13.492575,-4.4937105,neighbor,206593880,Places205-VGGNet Models for Scene Recognition,0.06748205423355103,#d62728
-9.582406,5.041687,neighbor,206593880,Theano-based Large-Scale Visual Recognition with Multiple GPUs,0.06800633668899536,#d62728
1.4496962,-11.75945,neighbor,206593880,Feature Evaluation of Deep Convolutional Neural Networks for Object Recognition and Detection,0.06814152002334595,#d62728
-9.941484,-0.22828029,neighbor,206593880,Deep Fried Convnets,0.06818914413452148,#d62728
-5.2346754,2.9981358,neighbor,206593880,Delving Deep into Rectifiers: Surpassing Human-Level Performance on ImageNet Classification,0.06838148832321167,#d62728
1.0282425,0.27728033,neighbor,206593880,CNN Features Off-the-Shelf: An Astounding Baseline for Recognition,0.06847864389419556,#d62728
3.7901063,-6.481865,neighbor,206593880,DenseBox: Unifying Landmark Localization with End to End Object Detection,0.06871259212493896,#d62728
2.2134607,1.5350034,neighbor,206593880,From generic to specific deep representations for visual recognition,0.0688098669052124,#d62728
6.5942936,-7.4628882,neighbor,206593880,Rich Feature Hierarchies for Accurate Object Detection and Semantic Segmentation,0.06915700435638428,#d62728
0.35062522,-11.967296,neighbor,206593880,Convolutional Channel Features,0.06974571943283081,#d62728
5.696281,-6.145147,neighbor,206593880,Scalable Object Detection Using Deep Neural Networks,0.06976616382598877,#d62728
7.5473423,-10.36506,neighbor,206593880,Deformable part models are convolutional neural networks,0.07015460729598999,#d62728
6.6530323,-2.9254723,neighbor,206593880,Half-CNN: A General Framework for Whole-Image Regression,0.07030481100082397,#d62728
2.883005,1.6280295,neighbor,206593880,DeCAF: A Deep Convolutional Activation Feature for Generic Visual Recognition,0.07038813829421997,#d62728
-1.5553354,-1.0370837,neighbor,206593880,Webly Supervised Learning of Convolutional Networks,0.07047086954116821,#d62728
-13.324762,-2.5922093,neighbor,206593880,Multi-column deep neural networks for image classification,0.07059407234191895,#d62728
-11.200714,7.433067,neighbor,206593880,Efficient Convolutional Neural Networks for Pixelwise Classification on Heterogeneous Hardware Systems,0.07099604606628418,#d62728
4.9337945,-7.003033,neighbor,206593880,ProNet: Learning to Propose Object-Specific Boxes for Cascaded Neural Networks,0.07124227285385132,#d62728
4.13668,7.6100802,neighbor,206593880,Confusing Deep Convolution Networks by Relabelling,0.07143235206604004,#d62728
-4.4483976,5.0489373,neighbor,206593880,A HMAX with LLC for visual recognition,0.0714840292930603,#d62728
10.726854,-2.7806656,neighbor,206593880,Recurrent Convolutional Neural Networks for Scene Parsing,0.07153773307800293,#d62728
5.526106,-1.4997532,neighbor,206593880,Attention for Fine-Grained Categorization,0.07164132595062256,#d62728
-4.0566864,2.0699272,neighbor,206593880,An Introduction to Convolutional Neural Networks,0.07201391458511353,#d62728
-6.288173,-3.763716,neighbor,206593880,Deep Clustered Convolutional Kernels,0.07204604148864746,#d62728
0.31354862,2.7768962,neighbor,206593880,Bilinear CNN Models for Fine-Grained Visual Recognition,0.0722435712814331,#d62728
5.9567904,-9.410071,neighbor,206593880,Mid-level Elements for Object Detection,0.07263374328613281,#d62728
4.282077,-3.400982,neighbor,206593880,The Unreasonable Effectiveness of Noisy Data for Fine-Grained Recognition,0.07284396886825562,#d62728
10.532434,-5.672039,neighbor,206593880,ParseNet: Looking Wider to See Better,0.07286840677261353,#d62728
3.3409994,-3.9071133,neighbor,206593880,ImageNet Large Scale Visual Recognition Challenge,0.07288545370101929,#d62728
11.8584585,-6.7356124,neighbor,206593880,Semantic Image Segmentation with Deep Convolutional Nets and Fully Connected CRFs,0.07332539558410645,#d62728
-12.821395,-2.740116,neighbor,206593880,Handwritten Digit Recognition with a Committee of Deep Neural Nets on GPUs,0.07359248399734497,#d62728
-9.518674,-6.1261945,neighbor,206593880,Conditional Deep Learning for energy-efficient and enhanced pattern recognition,0.07369774580001831,#d62728
9.298339,-1.0050901,neighbor,206593880,DAG-Recurrent Neural Networks for Scene Labeling,0.07386809587478638,#d62728
-4.2563086,-4.9617043,neighbor,206593880,Modelling local deep convolutional neural network features to improve fine-grained image classification,0.07403093576431274,#d62728
0.31558263,-4.994608,neighbor,206593880,Building high-level features using large scale unsupervised learning,0.07404345273971558,#d62728
-9.117717,-1.4848084,neighbor,206593880,How far can we go without convolution: Improving fully-connected networks,0.07411378622055054,#d62728
3.1041646,2.9189901,neighbor,206593880,Deep Networks Can Resemble Human Feed-forward Vision in Invariant Object Recognition,0.07424664497375488,#d62728
-4.941283,-5.3451023,neighbor,206593880,Fine-grained classification via mixture of deep convolutional neural networks,0.07428407669067383,#d62728
0.87000734,5.6120505,neighbor,206593880,Inverting Visual Representations with Convolutional Networks,0.07440400123596191,#d62728
-7.419822,2.9698281,neighbor,206593880,MatConvNet: Convolutional Neural Networks for MATLAB,0.07440721988677979,#d62728
12.298361,-5.4772196,neighbor,206593880,SegNet: A Deep Convolutional Encoder-Decoder Architecture for Image Segmentation,0.07450658082962036,#d62728
-1.6999825,4.157796,neighbor,206593880,Deep Spatial Pyramid: The Devil is Once Again in the Details,0.07533824443817139,#d62728
4.6833777,-8.369186,neighbor,206593880,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,0.07534092664718628,#d62728
11.122251,-3.3943326,neighbor,206593880,Deep Deconvolutional Networks for Scene Parsing,0.07545113563537598,#d62728
2.0027027,-11.762528,neighbor,206593880,Taking a deeper look at pedestrians,0.07562953233718872,#d62728
7.605364,-8.298862,neighbor,206593880,Learning to decompose for object detection and instance segmentation,0.07586735486984253,#d62728
-9.118662,-4.0652604,neighbor,206593880,Training Deeper Convolutional Networks with Deep Supervision,0.07616281509399414,#d62728
4.8835826,-1.0021511,neighbor,206593880,Fine-grained object recognition with Gnostic Fields,0.07634377479553223,#d62728
3.536607,-5.1033573,neighbor,206593880,1-HKUST: Object Detection in ILSVRC 2014,0.07731008529663086,#d62728
2.599584,-2.862527,neighbor,206593880,Deep learning for class-generic object detection,0.07764369249343872,#d62728
10.67233,5.0077257,neighbor,206593880,Handcrafted Local Features are Convolutional Neural Networks,0.07786333560943604,#d62728
4.2003164,7.6257906,neighbor,206593880,Deep neural networks are easily fooled: High confidence predictions for unrecognizable images,0.07794183492660522,#d62728
13.333969,-0.604712,neighbor,206593880,FlowNet: Learning Optical Flow with Convolutional Networks,0.07796066999435425,#d62728
6.405266,-5.4138083,neighbor,206593880,Object-centric Sampling for Fine-grained Image Classification,0.07801932096481323,#d62728
11.738399,5.325145,neighbor,206593880,Efficient Large Scale Video Classification,0.07821577787399292,#d62728
-1.1236397,2.4270654,neighbor,206593880,The treasure beneath convolutional layers: Cross-convolutional-layer pooling for image classification,0.07838225364685059,#d62728
-12.609143,3.5436697,neighbor,206593880,Fast Algorithms for Convolutional Neural Networks,0.07852572202682495,#d62728
-9.600986,0.833017,neighbor,206593880,Learning both Weights and Connections for Efficient Neural Network,0.07858031988143921,#d62728
-6.252198,8.347187,neighbor,206593880,Visualizing and Comparing Convolutional Neural Networks,0.07860010862350464,#d62728
4.247087,3.373131,neighbor,206593880,Exploring Invariances in Deep Convolutional Neural Networks Using Synthetic Images,0.07869541645050049,#d62728
10.959297,-6.85653,neighbor,206593880,Segmentation-aware convolutional nets,0.07887357473373413,#d62728
-11.376462,7.569348,neighbor,206593880,Highly Efficient Forward and Backward Propagation of Convolutional Neural Networks for Pixelwise Classification,0.07900428771972656,#d62728
-6.547515,8.167,neighbor,206593880,Visualizing and Understanding Convolutional Networks,0.07919955253601074,#d62728
9.05436,1.1370683,neighbor,206593880,Recurrent Models of Visual Attention,0.079276442527771,#d62728
-8.977527,-4.419928,neighbor,206593880,Deeply-Supervised Nets,0.0794493556022644,#d62728
10.06643,5.327838,neighbor,206593880,Towards Good Practices for Very Deep Two-Stream ConvNets,0.07961821556091309,#d62728
-6.2137327,2.082018,neighbor,206593880,Deep Epitomic Convolutional Neural Networks,0.07973676919937134,#d62728
11.981023,5.1848783,neighbor,206593880,Exploiting Image-trained CNN Architectures for Unconstrained Video Classification,0.07988148927688599,#d62728
6.229759,-7.88856,neighbor,206593880,Object Detection via a Multi-region and Semantic Segmentation-Aware CNN Model,0.07991158962249756,#d62728
8.593083,-7.0254726,neighbor,206593880,Hypercolumns for object segmentation and fine-grained localization,0.08020210266113281,#d62728
-1.5868133,8.181018,neighbor,206593880,Scale-Invariant Convolutional Neural Networks,0.08024817705154419,#d62728
-0.9973547,-1.6054281,neighbor,206593880,Unsupervised network pretraining via encoding human design,0.08035498857498169,#d62728
0.9750337,5.7200384,neighbor,206593880,Understanding deep image representations by inverting them,0.08075839281082153,#d62728
0.52018404,-7.4798827,neighbor,206593880,Do Convnets Learn Correspondence?,0.08092892169952393,#d62728
-4.283727,-1.8242213,neighbor,206593880,Deeply-Recursive Convolutional Network for Image Super-Resolution,0.08096325397491455,#d62728
-11.8857155,-3.678991,neighbor,206593880,Committees of Deep Feedforward Networks Trained with Few Data,0.08099561929702759,#d62728
-7.177216,-5.6564503,neighbor,206593880,Mediated experts for deep convolutional networks,0.08104139566421509,#d62728
-1.683579,8.475685,neighbor,206593880,Untangling Local and Global Deformations in Deep Convolutional Networks for Image Classification and Sliding Window Detection,0.08117556571960449,#d62728
-0.55106497,2.0588753,query,206594692,Deep Residual Learning for Image Recognition,0.0,#d62728
-0.9585737,3.2168887,neighbor,206594692,Very Deep Convolutional Networks for Large-Scale Image Recognition,0.034738898277282715,#d62728
0.5046983,2.8925245,neighbor,206594692,Going deeper with convolutions,0.03972303867340088,#d62728
1.4178401,1.8678135,neighbor,206594692,Accelerating Very Deep Convolutional Networks for Classification and Detection,0.04065054655075073,#d62728
11.87162,-7.8849263,neighbor,206594692,Delving Deep into Rectifiers: Surpassing Human-Level Performance on ImageNet Classification,0.041128695011138916,#d62728
1.3764569,3.3955934,neighbor,206594692,Striving for Simplicity: The All Convolutional Net,0.043396174907684326,#d62728
-10.806597,6.384304,neighbor,206594692,Fast R-CNN,0.04623842239379883,#d62728
-0.79920334,4.7698913,neighbor,206594692,Enhanced image classification with a fast-learning shallow convolutional neural network,0.04666954278945923,#d62728
-11.890934,6.7500553,neighbor,206594692,"OverFeat: Integrated Recognition, Localization and Detection using Convolutional Networks",0.04732990264892578,#d62728
-1.5808681,-7.869192,neighbor,206594692,Training Deeper Convolutional Networks with Deep Supervision,0.04733872413635254,#d62728
-1.4509978,-7.078934,neighbor,206594692,Deeply-Supervised Nets,0.04824405908584595,#d62728
-2.2257516,3.4822094,neighbor,206594692,Rethinking the Inception Architecture for Computer Vision,0.04843592643737793,#d62728
6.2064753,5.2244816,neighbor,206594692,Training CNNs with Low-Rank Filters for Efficient Image Classification,0.04985159635543823,#d62728
